variant,quarter,snapshot_date,tradable_date,selection_rank,ticker,hc_score,entry_score_0_100,score,composite_score,tier_0_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,hp0_high_price_broad,hp1_quality_pullback,hp2_dislocation_momentum_priority,hp2_dislocation_momentum_watch,hp3_large_quality_theme_exception,hp4_score_reacceleration_watch,hp_production_extension,hp_research_extension,hp_LLM_best,rm1_low_price_dislocation_momentum,rm2_weak_acceleration,rm3_mid_price_dislocation_momentum,rm4_persistent_repricing_wave,rm_buy_review_flag,primary_theme,secondary_themes,theme_role,theme_confidence,theme_driver_type,theme_momentum,theme_acceleration_score,theme_tailwind_score,theme_acceleration_research_visibility,theme_acceleration_rescan_flag,akg_universe_tier,tier_structure_score,hp_structure_score,scoring_formula_version,tier_rule_version,hp_rule_version,rm_rule_version,theme_rule_version,repricing_momentum_priority,market_repricing_score,macro_entry_action,risk_penalty_score,post_llm_demote_flag,return_20d_pct,return_60d_pct,winner_90d_30pct,loser_90d_minus30pct,return_10d_pct,return_30d_pct,return_90d_pct,entry_open,entry_qoq_pct,prior_entry_qoq_pct,score_change,pre_llm_fundamental_score,pre_llm_fundamental_bucket,revenue_bucket,repricing_momentum_extension,post_llm_candidate_flag,post_llm_high_priority_flag,causal_change,negative_revision_risk,narrative_delta_bucket,operating_leverage_quality,durability,score_addition,macro_mode,macro_spy,macro_position_size_multiplier,total_structure_score,llm_business_improvement_score,fundamental_rerating_score,entry_raw_score,selected
high_conviction_top10_v2_final,2023Q1,3/2/23,3/2/23,8,STKL,81.000000,81,81.000000,81.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,25,0,,,,,,,0,,0,0,-2.0888,7.7024,False,False,0.9138,2.611,-12.141,7.66,-31.91,15.74,10,9,strong,$500M-$1B,,1,1,3,2,inflecting,2,2,3,,,,25,45,11,81,True
high_conviction_top10_v2_final,2023Q1,2/8/23,2/8/23,9,CTLP,80.000000,80,80.000000,80.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,10,,0,0,6.6667,2.5926,False,False,9.0741,3.1481,24.4444,5.4,71.43,-43.75,-4,-2,weak,<$100M,Repricing momentum extension,1,0,2,2,constructive,1,1,1,,,,29,33,8,80,True
high_conviction_top10_v2_final,2023Q1,1/20/23,1/20/23,10,ATRO,79.000000,79,79.000000,79.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,Repricing momentum priority,6,,1,0,17.5319,11.9149,True,False,24.9362,23.4894,37.1915,11.75,45.06,-29.57,0,-2,weak,$100M-$500M,Repricing momentum extension,1,0,3,2,constructive,1,2,1,,,,22,40,12,79,True
high_conviction_top10_v2_final,2023Q2,5/12/23,5/12/23,1,ARLO,96.000000,96,96.000000,96.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,10,,0,0,29.5547,48.3131,True,False,24.9663,25.3711,38.0567,7.41,78.55,-3.49,1,-1,weak,$100M-$500M,Repricing momentum extension,1,0,3,2,constructive,2,2,1,,,,29,45,12,96,True
high_conviction_top10_v2_final,2023Q2,5/5/23,5/5/23,2,CTLP,85.000000,85,85.000000,85.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,29,0,,,,,,,0,,0,0,7.2414,30.6896,False,False,12.069,17.069,28.1034,5.8,7.41,71.43,0,-2,weak,<$100M,,1,1,3,1,inflecting,2,1,3,,,,29,45,11,85,True
high_conviction_top10_v2_final,2023Q2,5/10/23,5/10/23,3,GBTG,85.000000,85,85.000000,85.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,,0,,0,0,12.7832,15.0485,False,False,13.1068,28.479,8.7379,6.18,-7.9,24.26,2,-2,weak,$100M-$500M,,1,1,3,1,inflecting,2,1,3,,,,29,45,11,85,True
high_conviction_top10_v2_final,2023Q2,5/4/23,5/4/23,4,WTTR,83.000000,83,83.000000,83.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,,0,,0,0,7.4483,12.4138,False,False,3.0345,4.9655,14.2069,7.25,-3.07,-16.14,1,0,mixed,$100M-$500M,,1,1,3,2,inflecting,2,2,3,,,,29,45,9,83,True
high_conviction_top10_v2_final,2023Q2,5/3/23,5/3/23,5,NPKI,82.000000,82,82.000000,82.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,,0,,2,0,3.3505,34.5361,True,False,-1.8041,6.4433,43.5567,3.88,-17.97,43.33,3,5,good,$100M-$500M,,1,1,3,1,inflecting,2,2,3,,,,30,45,9,82,True
high_conviction_top10_v2_final,2023Q2,4/24/23,4/24/23,6,SMHI,82.000000,82,82.000000,82.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,,,,,,,,0,,,,29,0,,,,,,,0,,0,0,-5.5012,37.0416,True,False,1.5892,-3.423,47.9218,8.18,-25.7,54.2,0,-2,weak,$100M-$500M,,1,0,3,1,constructive,1,2,1,,,,29,42,11,82,True
high_conviction_top10_v2_final,2023Q2,6/27/23,6/27/23,7,CCL,81.000000,81,81.000000,81.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,22,0,,,,,,Repricing momentum priority,10,,4,0,20.0678,6.5085,False,False,29.0848,23.5254,-5.7627,14.75,64.99,5.55,0,-4,weak,$1B-$2B,Repricing momentum extension,1,1,3,2,inflecting,2,2,3,,,,22,45,8,81,True
high_conviction_top10_v2_final,2023Q2,5/10/23,5/10/23,8,EXAS,80.000000,72,80.000000,80.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,6,,1,0,1.7557,19.0243,False,False,4.8533,10.1204,5.9694,79.739998,35.7970,60.04,0.0000,-3.0,weak,$100M-$500M,,1,0,3,2,constructive,1,2,1,,,,18,40,9,72,True
high_conviction_top10_v2_final,2023Q2,5/4/23,5/4/23,9,GRBK,80.000000,72,80.000000,80.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,6,,1,0,20.5838,39.3962,True,False,25.6736,28.9421,38.498,40.080002,28.0102,39.47,-6.0000,0.0,mixed,$100M-$500M,,1,1,3,2,inflecting,2,2,3,,,,18,45,4,72,True
high_conviction_top10_v2_final,2023Q2,5/3/23,5/3/23,10,TAP,80.000000,72,80.000000,80.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,6,,1,0,-6.2529,1.3388,False,False,-3.0884,-2.8298,1.2019,65.730003,23.7853,8.08,-5.0000,-1.0,weak,$2B-$10B,,1,1,3,2,inflecting,2,2,3,,,,18,45,4,72,True
high_conviction_top10_v2_final,2023Q3,2023-08-04,2023-08-04,1,AAOI,106.000000,100,106.000000,106.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,datacenter optical upgrade cycle,"[""100G demand"", ""400G demand"", ""cost structure improvement"", ""gross margin expansion""]",direct_beneficiary,high,margin,accelerating,,12,,,,29,0,,,,,,Repricing momentum priority,20,,1,0,68.3393,23.2975,False,False,77.2999,54.7192,2.3895,8.37,423.12,,0,-3.0,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,29,45,9,114,True
high_conviction_top10_v2_final,2023Q3,2023-07-21,2023-07-21,2,SMCI,98.000000,84,98.000000,98.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,14,,4,0,-10.3172,-19.8252,False,False,6.8835,-18.2395,-14.2233,30.9,215.3383,28.11,1.0000,0.0,mixed,$2B-$10B,,1,1,3,2,inflecting,2,2,3,,,,18,45,11,84,True
high_conviction_top10_v2_final,2023Q3,2023-08-11,2023-08-11,3,ARLO,97.000000,97,97.000000,97.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,11,,0,0,4.3804,2.2436,False,False,4.9145,13.1410,-5.5556,9.360000,26.32,78.55,0,-1,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,29,45,12,97,True
high_conviction_top10_v2_final,2023Q3,2023-09-12,2023-09-12,4,MTRX,95.000000,95,95.000000,95.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,,0,,,,,,,,0,,,,29,0,,,,,,,10,,0,0,22.9008,18.8659,False,False,13.9586,28.4624,2.7263,9.170000,68.26,-31.01,-3,0,mixed,$500M-$1B,Repricing momentum extension,1,0,3,2,constructive,1,2,1,,,,29,45,11,95,True
high_conviction_top10_v2_final,2023Q3,2023-08-09,2023-08-09,5,CIFR,95.000000,89,95.000000,95.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,bitcoin_mining_halving_positioning,"[""low_cost_power"", ""fixed_price_power"", ""crypto_market_cycle"", ""data_center_expansion""]",direct_beneficiary,high,margin,accelerating,,0,,,,30,0,,,,,,Repricing momentum priority,20,,2,0,-9.2105,-32.8947,False,False,-24.8684,-20.7895,1.3158,3.8,82.69,19.54,0,-2.0,weak,<$100M,Repricing momentum extension,1,0,2,2,constructive,2,1,1,,,,30,30,11,89,True
high_conviction_top10_v2_final,2023Q3,2023-08-03,2023-08-03,6,VRT,94.000000,80,94.000000,94.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,14,,1,0,4.6334,12.6393,False,False,1.4076,14.7507,17.9765,34.099998,143.5714,-11.95,-3.0000,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,4,80,True
high_conviction_top10_v2_final,2023Q3,2023-08-10,2023-08-10,7,APP,90.000000,82,90.000000,90.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,HP4 - Fundamental reacceleration watch tag,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,0,0,12.1608,6.6023,False,False,1.8006,10.6472,4.6973,38.32,76.1434,25.97,2.0000,0.0,mixed,$1B-$2B,,1,1,3,1,inflecting,2,2,3,,,,18,45,9,82,True
high_conviction_top10_v2_final,2023Q3,2023-08-03,2023-08-03,8,SMHI,89.000000,89,89.000000,89.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,,1,,,,,,,,0,,,,29,0,,,,,,,6,,0,0,16.7508,35.4188,True,False,17.2553,31.0797,39.3542,9.910000,21.15,-25.7,2,0,mixed,$100M-$500M,Repricing momentum extension,1,1,3,2,inflecting,2,1,3,,,,29,45,9,89,True
high_conviction_top10_v2_final,2023Q3,2023-08-25,2023-08-25,9,ANF,89.000000,81,89.000000,89.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,0,0,-0.2336,21.3507,True,False,6.7536,0.7396,42.682,51.380001,76.5029,2.5,-7.0000,-2.0,weak,$500M-$1B,,1,1,3,1,inflecting,2,2,3,,,,18,45,8,81,True
high_conviction_top10_v2_final,2023Q3,2023-07-28,2023-07-28,10,HLX,88.000000,88,88.000000,88.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,6,,0,0,-1.8987,17.5106,False,False,0.8439,2.5317,5.2743,9.480000,33.15,-16.73,-8,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,29,45,8,88,True
high_conviction_top10_v2_final,2023Q4,2023-11-01,2023-11-01,1,NPKI,93.000000,93,93.000000,93.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,11,,1,0,-0.2786,-8.9136,False,False,-1.9499,0.2786,-7.9387,7.180000,37.02,35.05,-3,-2,weak,$100M-$500M,Repricing momentum extension,1,1,2,1,inflecting,2,1,3,,,,29,45,9,93,True
high_conviction_top10_v2_final,2023Q4,2023-11-09,2023-11-09,2,MTRX,92.000000,92,92.000000,92.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,RM4 - Persistent repricing wave,1,,,,,,,,0,,,,22,0,,,,,,Repricing momentum priority,11,,0,0,-11.0611,-11.9604,False,False,-9.4424,-15.2878,-17.1763,11.120000,21.26,68.26,0,0,mixed,$500M-$1B,Repricing momentum extension,1,0,3,2,constructive,1,2,1,,,,22,45,14,92,True
high_conviction_top10_v2_final,2023Q4,2023-11-24,2023-11-24,3,ANF,89.000000,81,89.000000,89.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,6,,0,0,14.1185,39.7005,True,False,5.1327,24.6562,65.0374,73.449997,42.9544,76.5,1.0000,-1.0,weak,$1B-$2B,,1,0,3,1,inflecting,1,2,3,,,,18,45,12,81,True
high_conviction_top10_v2_final,2023Q4,2023-12-06,2023-12-06,4,POWL,89.000000,81,89.000000,89.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,1,,,,,,,,0,,,,0,18,,,,,,,6,,0,0,-1.3706,40.9749,True,False,1.2159,-10.7881,83.6631,30.156668,22.2568,49.8,1.0000,-1.0,weak,$100M-$500M,,1,1,3,2,inflecting,2,2,3,,,,18,45,12,81,True
high_conviction_top10_v2_final,2023Q4,2023-11-10,2023-11-10,5,AAOI,87.000000,87,87.000000,87.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,1,datacenter optical network transition,"[""400G optical products"", ""gross margin recovery""]",direct_beneficiary,high,margin,accelerating,,0,,,,29,0,,,,,,,5,,1,0,42.6265,134.3380,True,False,55.6512,99.7847,103.3369,9.29,10.99,,0,-3.0,weak,$100M-$500M,,1,1,2,1,inflecting,2,1,3,,,,29,45,9,87,True
high_conviction_top10_v2_final,2023Q4,2023-11-10,2023-11-10,6,ARLO,86.000000,86,86.000000,86.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,,0,,0,0,4.3628,12.1699,False,False,4.9369,6.0850,0.0000,8.710000,-6.94,26.32,0,-1,weak,$100M-$500M,,1,1,2,1,inflecting,2,2,3,,,,29,45,12,86,True
high_conviction_top10_v2_final,2023Q4,2023-11-09,2023-11-09,7,CDRE,86.000000,78,86.000000,86.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,6,,1,0,7.3754,5.0166,False,False,6.3123,7.5083,15.3821,30.1,20.4964,13.6,0.0000,0.0,mixed,$100M-$500M,,1,1,3,1,inflecting,2,2,3,,,,18,45,10,78,True
high_conviction_top10_v2_final,2023Q4,2023-11-10,2023-11-10,8,CTLP,85.000000,85,85.000000,85.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,,,,,0,,,,,,,,0,,,,29,0,,,,,,,0,,0,0,14.5867,15.8833,False,False,8.9141,15.2350,10.2107,6.170000,-10.32,18.62,0,-2,weak,<$100M,,1,1,3,1,inflecting,2,2,3,,,,29,45,11,85,True
high_conviction_top10_v2_final,2023Q4,2023-11-02,2023-11-02,9,RSI,85.000000,85,85.000000,85.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,0,,,,,,,,0,,,,30,0,,,,,,,0,,2,0,24.3836,15.3425,True,False,18.0822,18.0822,42.7397,3.650000,-8.75,17.3,1,-1,weak,$100M-$500M,,1,1,3,1,inflecting,2,2,3,,,,30,45,12,85,True
high_conviction_top10_v2_final,2023Q4,2023-11-10,2023-11-10,10,AIOT,84.000000,84,84.000000,84.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,,,,,1,,,,,,,,0,,,,30,0,,,,,,,0,,2,0,11.5385,51.4423,True,False,10.0962,9.6154,56.2500,2.080000,-11.11,-22.0,0,-2,weak,<$100M,,1,0,3,2,constructive,2,2,1,,,,30,45,11,84,True
high_conviction_top10_v2_final,2024Q1,2024-03-07,2024-03-07,1,RSI,98.000000,98,98.000000,98.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,,,,0,,,,,,,,0,,,,29,0,,,,,,,10,,0,0,-9.7765,16.2011,False,False,-17.5978,-1.1173,27.0950,7.160000,96.16,-8.75,1,0,mixed,$100M-$500M,Repricing momentum extension,1,0,3,2,constructive,2,1,1,,,,29,45,14,98,True
high_conviction_top10_v2_final,2024Q1,2024-03-12,2024-03-12,2,HRTG,95.000000,95,95.000000,95.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,29,0,,,,,,Repricing momentum priority,10,,0,0,24.1808,1.1299,False,False,16.8362,13.1073,-7.9096,8.850000,59.17,14.17,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,29,45,11,95,True
high_conviction_top10_v2_final,2024Q1,2024-03-13,2024-03-13,3,AIOT,94.000000,94,94.000000,94.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,10,,2,0,58.5139,69.6594,True,False,43.3437,29.7214,39.3189,3.230000,55.29,-11.11,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,30,45,11,94,True
high_conviction_top10_v2_final,2024Q1,2024-03-08,2024-03-08,4,ANF,93.000000,85,93.000000,93.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,0,0,-2.0477,0.3673,True,False,2.2431,-6.6667,37.3427,127.949997,74.2001,42.95,0.0000,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,12,85,True
high_conviction_top10_v2_final,2024Q1,2024-03-21,2024-03-21,5,MU,93.000000,85,93.000000,93.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,AI-driven memory demand,"[""Tight supply"", ""Return to profitability"", ""Semiconductor cycle recovery""]",direct_beneficiary,high,margin,accelerating,,12,,,,0,18,,,,,,,11,,4,0,7.7887,13.7867,False,False,9.6410,-3.7488,27.1853,113.370003,33.38,,-8,-1.0,weak,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,3,85,True
high_conviction_top10_v2_final,2024Q1,2024-02-23,2024-02-23,6,FTAI,92.000000,84,92.000000,92.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,HP4 - Fundamental reacceleration watch tag,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,0,0,-1.0,25.3276,True,False,0.3621,13.7931,38.8793,58.0,65.7143,5.55,2.0000,-2.0,weak,$100M-$500M,,1,1,3,1,inflecting,2,2,3,,,,18,45,11,84,True
high_conviction_top10_v2_final,2024Q1,2024-02-15,2024-02-15,7,RBBN,91.000000,91,91.000000,91.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,10,,3,0,-9.0062,-17.0807,False,False,-2.7950,-12.4224,2.4845,3.220000,70.37,-42.55,-1,-3,weak,$500M-$1B,Repricing momentum extension,1,1,3,1,inflecting,2,2,3,,,,30,45,9,91,True
high_conviction_top10_v2_final,2024Q1,2024-02-09,2024-02-09,8,NET,90.000000,82,90.000000,90.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,0,0,-10.4995,-11.8983,False,True,-10.9991,-11.8438,-33.3878,110.099998,91.5782,-19.99,0.0000,0.0,mixed,$500M-$1B,,1,0,3,1,inflecting,2,2,3,,,,18,45,9,82,True
high_conviction_top10_v2_final,2024Q1,2024-02-16,2024-02-16,9,SHAK,90.000000,82,90.000000,90.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,0,0,5.6337,-2.3667,False,False,2.2858,5.9877,2.6196,98.870003,74.5894,-26.61,0.0000,0.0,mixed,$500M-$1B,,1,1,3,1,inflecting,2,2,3,,,,18,45,9,82,True
high_conviction_top10_v2_final,2024Q1,2024-02-22,2024-02-22,10,VRT,90.000000,82,90.000000,90.000000,,,,,,HP0 - High-price broad watchlist,,HP2 - Dislocation momentum re-rater,,,,HP production extension,HP research extension,1,,,,,0,,,,,,,,0,,,,0,18,,,,,,,10,,1,0,16.7197,21.015,True,False,14.0471,30.3691,59.2905,62.860001,67.3143,10.18,1.0000,0.0,mixed,$2B-$10B,,1,1,3,1,inflecting,2,2,3,,,,18,45,10,82,True
high_conviction_top10_v2_final,2024Q2,2024-05-10,2024-05-10,1,SLQT,105.000000,99,105.000000,105.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,14,,2,0,14.9813,16.1049,False,False,3.7453,5.9925,16.1049,2.670000,132.17,-21.77,1,-1,weak,$500M-$1B,Repricing momentum extension,1,0,3,1,inflecting,1,2,3,,,,30,45,12,99,True
high_conviction_top10_v2_final,2024Q2,2024-05-08,2024-05-08,2,CIFR,96.000000,90,96.000000,96.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,Post-halving bitcoin mining economics,"[""low-cost power"", ""BTC price highs"", ""transaction fee spike""]",direct_beneficiary,medium,margin,stable,,0,,,,30,0,,,,,,Repricing momentum priority,16,,2,0,7.2386,23.8606,False,False,6.9705,8.0429,6.4343,3.73,27.74,-23.16,0,-2.0,weak,<$100M,Repricing momentum extension,1,0,2,2,constructive,2,1,1,,,,30,35,11,90,True
high_conviction_top10_v2_final,2024Q2,2024-05-08,2024-05-08,3,REAL,94.000000,94,94.000000,94.000000,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",,,,,,,,,0,RM1 - Low-price dislocation momentum,RM2 - Weak-bucket acceleration,,,1,,,,,,,,0,,,,30,0,,,,,,Repricing momentum priority,10,,2,0,3.8168,-12.2137,False,False,10.4326,-8.9059,-21.1196,3.930000,81.94,13.09,0,-2,weak,$100M-$500M,Repricing momentum extension,1,1,3,1,inflecting,2,1,3,,,,30,45,11,94,True
