quarter,ticker,cik,revenue_bucket,pipeline_status,pipeline_missing_reason,repair_status,repair_notes,event_accession,event_dates,primary_8k_doc,primary_8k_cached,primary_8k_text_len,exhibit_docs,exhibit_cached_count,exhibit_doc_count,exhibit_text_len,periodic_accession,periodic_doc,periodic_cached,periodic_text_len,earnings_event_ready_for_local_extraction,periodic_doc_ready,coverage_reasons,periodic_reasons
2024Q3,FICO,814547,$500M-$1B,doc_quality_passed,,,,0000814547-24-000026,2024-07-31,fico-20240731.htm,True,2967,exhibit991erq32024.htm,1,1,16689,0000814547-24-000024,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FIGS,1846576,$100M-$500M,doc_quality_passed,,,,0001628280-24-036148,2024-08-08,figs-20240808.htm,True,9449,figs-20240808xpressrelease.htm,1,1,25869,0001628280-24-036155,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FIS,1136893,$2B-$10B,doc_quality_passed,,,,0001136893-24-000111,2024-08-06,fis-20240806.htm,True,5127,q22024ex991.htm,1,1,52902,0001136893-24-000113,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FISV,798354,$2B-$10B,doc_quality_passed,,,,0000798354-24-000154,2024-07-24,fisv-20240724.htm,True,3605,fiq224earningsrelease.htm,1,1,34880,0000798354-24-000156,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FIVE,1177609,$500M-$1B,doc_quality_passed,,,,0001177609-24-000020,2024-08-28,five-20240828.htm,True,3188,q22024fivebelowexhibit991.htm,1,1,20434,0001177609-24-000026,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FIVN,1288847,$100M-$500M,doc_quality_passed,,,,0001288847-24-000116,2024-08-08,fivn-20240808.htm,True,3377,a063024ex991earningsrelease.htm,1,1,28627,0001288847-24-000118,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FIX,1035983,$1B-$2B,doc_quality_passed,,,,0001558370-24-010175,2024-07-25,fix-20240725x8k.htm,True,4592,fix-20240725xex99d1.htm;fix-20240725xex99d2.htm,1,2,17800,0001558370-24-010178,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FLNC,0001868941,$1B-$2B,doc_quality_passed,,,,0001868941-24-000057,2024-08-07,flnc-20240807.htm,True,3886,flncq3fy24earningspressrel.htm,1,1,41053,0001868941-24-000059,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FLR,1124198,$2B-$10B,doc_quality_passed,,,,0001628280-24-034274,2024-08-02,flr-20240802.htm,True,4107,ex991q22024.htm,1,1,17523,0001628280-24-034242,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FLXS,37472,$100M-$500M,doc_quality_passed,,,,0000950170-24-098621,2024-08-19,flxs-20240819.htm,True,3682,flxs-ex99_1.htm,1,1,19335,0000950170-24-102402,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FN,1408710,$1B-$2B,doc_quality_passed,,,,0001408710-24-000030,2024-08-19,fn-20240819.htm,True,11606,fn-20240819xex991q424.htm,1,1,20329,0001408710-24-000032,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FNKO,1704711,$100M-$500M,doc_quality_passed,,,,0001704711-24-000130,2024-08-08,fnko-20240808.htm,True,3532,ex-99188.htm,1,1,24356,0001704711-24-000132,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FOR,1406587,$500M-$1B,doc_quality_passed,,,,0001406587-24-000082,2024-07-18,for-20240718.htm,True,3483,a6302024exhibit991.htm,1,1,14520,0001406587-24-000085,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FORM,1039399,$100M-$500M,doc_quality_passed,,,,0001039399-24-000025,2024-07-31,form-20240731.htm,True,3637,ex9901-earningsreleasexq224.htm,1,1,21860,0001039399-24-000028,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FORR,1023313,$100M-$500M,doc_quality_passed,,,,0001193125-24-188867,2024-07-30,d95974d8k.htm,True,5300,d95974dex991.htm,1,1,11112,0000950170-24-090357,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FOXF,1424929,$100M-$500M,doc_quality_passed,,,,0001424929-24-000105,2024-08-01,exhibit31secondamendedandr.htm,True,79833,exhibit9912024q2pressrelea.htm,1,1,40079,0001424929-24-000109,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FRSH,1544522,$100M-$500M,doc_quality_passed,,,,0001544522-24-000046,2024-07-30,frsh-20240730.htm,True,3382,q224quarterlyearningsrelea.htm,1,1,29243,0001544522-24-000047,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FRT,34903,$100M-$500M,doc_quality_passed,,,,0000034903-24-000055,2024-08-01,frt-20240801.htm,True,4470,frt-06302024xex991.htm,1,1,80679,0000034903-24-000056,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FSLR,1274494,$500M-$1B,doc_quality_passed,,,,0001274494-24-000032,2024-07-30,fslr-20240730.htm,True,3352,ex991pressreleaseq2-2024.htm,1,1,17185,0001274494-24-000033,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FSTR,352825,$100M-$500M,doc_quality_passed,,,,0000352825-24-000174,2024-08-06,fstr-20240806.htm,True,4335,ex-991q22024.htm,1,1,40327,0000352825-24-000176,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FTAI,1590364,$100M-$500M,doc_quality_passed,,,,0001140361-24-033916,2024-07-24,ef20032834_8k.htm,True,4623,ef20032834_ex99-1.htm,1,1,13536,0001590364-24-000016,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FTDR,1727263,$100M-$500M,doc_quality_passed,,,,0000950170-24-088949,2024-08-01,ftdr-20240801.htm,True,3428,ftdr-ex99_1.htm,1,1,27219,0000950170-24-089247,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FTNT,1262039,$1B-$2B,doc_quality_passed,,,,0001262039-24-000032,2024-08-06;2024-08-07,ftnt-20240806.htm,True,3227,ftntq2-2024ex991.htm;ftntq2-2024ex991corrected.htm,1,2,31384,0001262039-24-000037,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FTRE,0001965040,$2B-$10B,doc_quality_passed,,,,0001965040-24-000050,2024-08-12,ftre-20240812.htm,True,3463,exhibit991-pressreleasedat.htm,1,1,24105,0001965040-24-000054,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FTV,1659166,$1B-$2B,doc_quality_passed,,,,0001659166-24-000146,2024-07-24,ftv-20240724.htm,True,3729,q22024-ex991.htm,1,1,31625,0001659166-24-000148,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FUBO,1484769,$100M-$500M,doc_quality_passed,,,,0001493152-24-030365,2024-08-06,form8-k.htm,True,3596,ex99-1.htm;ex99-2.htm,2,2,62863,0001628280-24-034986,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FWONA,1560385,$2B-$10B,doc_quality_passed,,,,0001560385-24-000019,2024-08-09;2024-09-03,lmca-20240808x8k.htm,True,4446,lmca-20240808xex99d1.htm,1,1,42860,0001558370-24-011656,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FWONK,1560385,$2B-$10B,doc_quality_passed,,,,0001560385-24-000019,2024-08-09;2024-09-03,lmca-20240808x8k.htm,True,4446,lmca-20240808xex99d1.htm,1,1,42860,0001558370-24-011656,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FWRD,912728,$100M-$500M,doc_quality_passed,,,,0001628280-24-035637,2024-08-07,fwrd-20240807.htm,True,3857,a2q24resultspresentation.htm;exhibit991q22024pressrelea.htm,2,2,46333,0001628280-24-036365,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,FWRG,1789940,$100M-$500M,doc_quality_passed,,,,0001789940-24-000115,2024-08-06,fwrg-20240806.htm,True,3893,exhibit991q22024.htm,1,1,24438,0001789940-24-000117,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GATX,40211,$100M-$500M,doc_quality_passed,,,,0000040211-24-000063,2024-07-23,gatx-20240723.htm,True,3635,a2q24earningsreleaseex991.htm,1,1,31500,0000040211-24-000067,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GBTG,1820872,$500M-$1B,doc_quality_passed,,,,0001820872-24-000039,2024-08-06,gbtg-20240806.htm,True,3589,amexgbtq22024earningsrelea.htm,1,1,34777,0001820872-24-000041,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GBX,923120,$1B-$2B,doc_quality_passed,,,,0001193125-24-175952,2024-07-08,d862272d8k.htm,True,3522,d862272dex991.htm,1,1,23810,0000950170-24-082097,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GCO,18498,$100M-$500M,doc_quality_passed,,,,0000950170-24-104228,2024-09-06,gco-20240906.htm,True,3958,gco-ex99_1.htm;gco-ex99_2.htm,2,2,43100,0000950170-24-105736,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GCT,0001857816,$100M-$500M,doc_quality_passed,,,,0001857816-24-000179,2024-08-06,gct-20240806.htm,True,3660,a2024-08x6x8xkex991earning.htm,1,1,22556,0001857816-24-000182,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GD,40533,$2B-$10B,doc_quality_passed,,,,0000040533-24-000033,2024-07-24,gd-20240724.htm,True,2903,gd-20240630exhibit991.htm,1,1,20031,0000040533-24-000035,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GDDY,1609711,$1B-$2B,doc_quality_passed,,,,0001609711-24-000132,2024-08-01,gddy-20240801.htm,True,3498,gddyex991-20240630xq2earni.htm,1,1,29524,0001609711-24-000133,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GDEN,1071255,$100M-$500M,doc_quality_passed,,,,0001071255-24-000090,2024-08-08,gden-20240808.htm,True,3557,a63024eprex991.htm,1,1,13607,0001071255-24-000092,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GDOT,1386278,$100M-$500M,doc_quality_passed,,,,0001386278-24-000041,2024-08-08,gdot-20240808.htm,True,3304,a06302024-exb9901earningsr.htm,1,1,40993,0001386278-24-000051,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GDRX,1809519,$100M-$500M,doc_quality_passed,,,,0001809519-24-000162,2024-08-08,gdrx-20240808.htm,True,3651,gdrxq224-exx991pressrelease.htm,1,1,36959,0001809519-24-000164,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GEF,43920,$1B-$2B,doc_quality_passed,,,,0000043920-24-000045,2024-09-03,gef-20240903.htm,True,5110,gef2024q38-kerex991.htm;gef2024q38-kerex992.htm,2,2,84808,0000043920-24-000043,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GEHC,0001932393,$2B-$10B,doc_quality_passed,,,,0001932393-24-000043,2024-07-31,gehc-20240731.htm,True,3484,release2q24earnings.htm,1,1,32095,0001932393-24-000044,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GEN,849399,$2B-$10B,doc_quality_passed,,,,0000849399-24-000040,2024-08-01,gen-20240801.htm,True,3748,ex9901q1fy25.htm,1,1,29044,0000849399-24-000042,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GEO,923796,$500M-$1B,doc_quality_passed,,,,0001193125-24-198888,2024-08-12,d750002d8k.htm,True,9971,d750002dex991.htm;d750002dex992.htm,2,2,79811,0000950170-24-093922,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GETY,0001898496,$100M-$500M,doc_quality_passed,,,,0001628280-24-036345,2024-08-09,gety-20240809.htm,True,3529,gety-20240630xex991.htm,1,1,30115,0001628280-24-036346,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GEV,0001996810,$2B-$10B,doc_quality_passed,,,,0001996810-24-000065,2024-07-24,gev-20240724.htm,True,3431,gev2q2024earningsrelease.htm,1,1,34705,0001996810-24-000067,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GFF,50725,$1B-$2B,doc_quality_passed,,,,0000050725-24-000091,2024-08-07,gff-20240807.htm,True,3330,gffq32024exhibit991.htm,1,1,28219,0000050725-24-000096,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GH,1576280,$100M-$500M,doc_quality_passed,,,,0001576280-24-000189,2024-08-07,gh-20240807.htm,True,3429,gh-06302024xexhibit991.htm,1,1,20966,0001576280-24-000190,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GHC,104889,$1B-$2B,doc_quality_passed,,,,0000104889-24-000042,2024-07-31,ghc-20240731.htm,True,2926,a2024q28-kexhibit991.htm,1,1,24985,0000104889-24-000041,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GHM,716314,$100M-$500M,doc_quality_passed,,,,0001193125-24-195406,2024-08-07,d867574d8k.htm,True,3748,d867574dex991.htm;d867574dex992.htm,2,2,31174,0000950170-24-092280,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GIC,945114,$100M-$500M,doc_quality_passed,,,,0000945114-24-000045,2024-07-30,gic-20240730.htm,True,3854,gicform99106302024.htm,1,1,11430,0000945114-24-000048,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GIII,821002,$500M-$1B,doc_quality_passed,,,,0001558370-24-012596,2024-09-05,giii-20240905x8k.htm,True,4064,giii-20240905xex99d1.htm,1,1,25555,0001558370-24-012652,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GILD,882095,$2B-$10B,doc_quality_passed,,,,0000882095-24-000020,2024-08-08,gild-20240808.htm,True,4523,exhibit991earningspressrel.htm,1,1,40924,0000882095-24-000022,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GIS,40704,$2B-$10B,doc_quality_passed,,,,0001193125-24-221059,2024-09-18,d805015d8k.htm,True,4166,d805015dex99.htm,1,1,42099,0001193125-24-221344,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GL,320335,$1B-$2B,doc_quality_passed,,,,0000320335-24-000044,2024-07-24,gl-20240724.htm,True,3656,q2fy2024earningsrelease.htm,1,1,23483,0000320335-24-000048,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GLPI,1575965,$100M-$500M,doc_quality_passed,,,,0001628280-24-033129,2024-07-26,glpi-20240726.htm,True,3483,glpi-2024630ex991.htm,1,1,45240,0001575965-24-000023,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GLW,24741,$2B-$10B,doc_quality_passed,,,,0001206774-24-000650,2024-07-08;2024-07-30,glw4353151-8k.htm,True,4317,glw4353151-ex991.htm,1,1,12275,0001437749-24-024494,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GNE,1528356,$100M-$500M,doc_quality_passed,,,,0001213900-24-065370,2024-08-06,gne-20240806.htm,True,3928,ex991_1.htm,1,1,26372,0001213900-24-066525,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GNTX,355811,$500M-$1B,doc_quality_passed,,,,0000355811-24-000035,2024-07-26,gntx-20240726.htm,True,3186,exhibit99106302024.htm,1,1,18008,0000355811-24-000038,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GNW,1276520,$1B-$2B,doc_quality_passed,,,,0001193125-24-189943,2024-07-31,d834496d8k.htm,True,4102,d834496dex991.htm;d834496dex992.htm,2,2,106036,0001193125-24-192025,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GO,1771515,$500M-$1B,doc_quality_passed,,,,0001771515-24-000128,2024-08-06,go-20240806.htm,True,3564,a2024q2exhibit991.htm,1,1,26598,0001771515-24-000130,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GOLD,1591588,$2B-$10B,doc_quality_passed,,,,0000950170-24-102493,2024-09-03,amrk-20240829.htm,True,3343,amrk-ex99_1.htm,1,1,66205,0000950170-24-106317,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GOLF,1672013,$500M-$1B,doc_quality_passed,,,,0001672013-24-000043,2024-08-06,golf-20240806.htm,True,3547,ex991-q22024.htm,1,1,33802,0001672013-24-000045,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GPC,40987,$2B-$10B,doc_quality_passed,,,,0000040987-24-000175,2024-07-23,gpc-20240723.htm,True,3594,gpc-earnq22024.htm,1,1,24249,0000040987-24-000178,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GPI,1031203,$2B-$10B,doc_quality_passed,,,,0001031203-24-000055,2024-07-24;2024-07-25,gpi-20240724.htm,True,3571,a2024q2exhibit991.htm;d869242dex991.htm;d869242dex992.htm,1,3,68609,0001031203-24-000058,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GPN,1123360,$2B-$10B,doc_quality_passed,,,,0001123360-24-000024,2024-08-07,gpn-20240807.htm,True,3742,exhibit99120240630.htm,1,1,43068,0001123360-24-000025,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GPOR,874499,$500M-$1B,doc_quality_passed,,,,0001213900-24-065656,2024-08-06,ea0210682-8k_gulfport.htm,True,3841,ea021068201ex99-1_gulfport.htm;ea021068201ex99-2_gulfport.htm,2,2,45736,0001628280-24-035423,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GRBK,1373670,$100M-$500M,doc_quality_passed,,,,0001373670-24-000060,2024-07-31,grbk-20240731.htm,True,4135,a2q2ex99earningsrelease.htm,1,1,20420,0001373670-24-000061,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GRC,42682,$100M-$500M,doc_quality_passed,,,,0001193125-24-186248,2024-07-26,d819816d8k.htm,True,2874,d819816dex99.htm,1,1,23758,0001437749-24-023715,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GRMN,1121788,$1B-$2B,doc_quality_passed,,,,0000950170-24-088226,2024-07-31,grmn-20240731.htm,True,3593,grmn-ex99_1.htm,1,1,23138,0000950170-24-088230,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GRPN,1490281,$100M-$500M,doc_quality_passed,,,,0001490281-24-000123,2024-07-30,grpn-20240730.htm,True,3167,a2024q28-kxexhibit991.htm,1,1,36288,0001490281-24-000122,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GT,42582,$2B-$10B,doc_quality_passed,,,,0001193125-24-190019,2024-07-31,d874126d8k.htm,True,2793,d874126dex991.htm,1,1,25227,0000950170-24-089017,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GTLB,1653482,$100M-$500M,doc_quality_passed,,,,0001628280-24-039118,2024-09-03,gtlb-20240903.htm,True,5734,gitlab-ex99120240731fy25.htm,1,1,24971,0001628280-24-039196,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GTLS,892553,$500M-$1B,doc_quality_passed,,,,0000892553-24-000132,2024-08-02,chartindustriesq22024ear.htm,True,43471,exhibit991gtls-20240630pre.htm,1,1,55742,0000892553-24-000135,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GTM,1794515,$100M-$500M,doc_quality_passed,,,,0001794515-24-000132,2024-08-05,zi-20240730.htm,True,9133,zi-8kex991x20240805.htm;zi-8kex992x20240805.htm;zi-8kex993x20240805.htm,3,3,43720,0001794515-24-000137,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GTX,1735707,$500M-$1B,doc_quality_passed,,,,0001735707-24-000040,2024-07-25,gtx-20240725.htm,True,3431,exhibit99_1-2024q2.htm,1,1,28683,0001735707-24-000044,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,GWW,277135,$2B-$10B,doc_quality_passed,,,,0000277135-24-000131,2024-08-01,gww-20240801.htm,True,2922,gww8kex991q22024.htm,1,1,24730,0000277135-24-000133,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HAE,313143,$500M-$1B,doc_quality_passed,,,,0000313143-24-000053,2024-08-08,hae-20240808.htm,True,3404,ex991-fy25q1junearningsrel.htm,1,1,22793,0000313143-24-000054,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HAIN,910406,$1B-$2B,doc_quality_passed,,,,0000950170-24-100792,2024-08-27,hain-20240827.htm,True,3342,hain-ex99_1.htm,1,1,40506,0000950170-24-100992,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HAL,45012,$2B-$10B,doc_quality_passed,,,,0000045012-24-000040,2024-07-19,hal-20240719.htm,True,5360,hal_06302024-erex99.htm,1,1,26507,0000045012-24-000043,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HALO,1159036,$100M-$500M,doc_quality_passed,,,,0001159036-24-000043,2024-08-06,halo-20240806.htm,True,3418,ex991q220248-k.htm,1,1,21952,0001159036-24-000044,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HAS,46080,$1B-$2B,doc_quality_passed,,,,0000046080-24-000132,2024-07-25,has-20240725.htm,True,3064,exhibit991q22024.htm,1,1,33639,0000046080-24-000137,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HBAN,49196,$100M-$500M,doc_quality_passed,,,,0000049196-24-000070,2024-07-19,hban-20240719.htm,True,10281,hban20240630_8kex991.htm;hban20240630_8kex992.htm,2,2,88104,0000049196-24-000076,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HBANL,49196,$100M-$500M,doc_quality_passed,,,,0000049196-24-000070,2024-07-19,hban-20240719.htm,True,10281,hban20240630_8kex991.htm;hban20240630_8kex992.htm,2,2,88104,0000049196-24-000076,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HBANP,49196,$100M-$500M,doc_quality_passed,,,,0000049196-24-000070,2024-07-19,hban-20240719.htm,True,10281,hban20240630_8kex991.htm;hban20240630_8kex992.htm,2,2,88104,0000049196-24-000076,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HBB,1709164,$100M-$500M,doc_quality_passed,,,,0001709164-24-000035,2024-07-31,hbb-20240731.htm,True,4126,hbbhc63024earningsreleasee.htm,1,1,21868,0001709164-24-000034,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HCC,1691303,$100M-$500M,doc_quality_passed,,,,0001691303-24-000021,2024-08-01,hcc-20240801.htm,True,3484,exhibit-99106302024.htm,1,1,32965,0001691303-24-000022,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HCI,1400810,$100M-$500M,doc_quality_passed,,,,0000950170-24-094075,2024-08-08,hci-20240808.htm,True,3986,hci-ex99_1.htm,1,1,18905,0000950170-24-094718,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HCSG,731012,$100M-$500M,doc_quality_passed,,,,0000731012-24-000110,2024-07-24,hcsg-20240724.htm,True,3532,ex99-2024xq2xpressrelease.htm,1,1,19345,0000731012-24-000114,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HE,354707,$500M-$1B,doc_quality_passed,,,,0000354707-24-000052,2024-08-09,he-20240809.htm,True,4063,heiexhibit99-8xk08x09x24.htm,1,1,29739,0000354707-24-000053,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HELE,916789,$2B-$10B,doc_quality_passed,,,,0000916789-24-000029,2024-07-09,hele-20240709.htm,True,11146,fy25_q1xex-991.htm,1,1,44644,0000916789-24-000030,,False,0,True,False,ready,missing_periodic_doc_name
2024Q3,HG,0001593275,$100M-$500M,doc_quality_passed,,,,0001593275-24-000084,2024-08-07,hg-20240807.htm,True,3932,hg991pressreleaseq224.htm;hg993investorpresentatio.htm,2,2,53232,0001593275-24-000088,,False,0,True,False,ready,missing_periodic_doc_name
