quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason
2024Q3,KLAC,319201,0000319201-24-000018,2024-07-24,klac-20240724.htm,exhibit991earningsrelease7.htm,,3435,24879,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KLIC,56978,0000056978-24-000098,2024-08-07,klic-20240807.htm,ex991q32024.htm,,3942,18371,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KLXE,1738827,0001738827-24-000059,2024-07-16;2024-07-22;2024-08-07;2024-09-16,klxe-20240716.htm,klxeq22024earningspre-rele.htm;a202407-klxxinvestorpres.htm;klxeq22024earningsreleasee.htm,,3696,16842,0,6,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,KMI,1506307,0001506307-24-000051,2024-07-17,kmi-20240717.htm,kmi2024q28-kex991.htm,,3426,47484,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KMT,55242,0000055242-24-000050,2024-08-07,kmt-20240807.htm,kmt6302024exhibit991.htm,,3635,27730,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KN,1587523,0001587523-24-000070,2024-07-31,kn-20240731.htm,exhibit991q22024.htm;exhibit992q22024.htm,,5546,47812,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,KNF,0001955520,0001955520-24-000037,2024-08-06,knf-20240806.htm,a2024q2ex99.htm,,2882,35243,0,33,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KNSA,1730430,0001104659-24-081717,2024-07-23,tm2419915d1_8k.htm,tm2419915d1_ex99-1.htm,,3315,15334,0,21,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KNTK,1692787,0001692787-24-000041,2024-08-07,apa-20240807.htm,kntkex991pressrelease_q220.htm,,3419,25855,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KO,21344,0000021344-24-000037,2024-07-23,ko-20240723.htm,a2024q2earningsreleaseex-9.htm,,5111,76329,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KOP,1315257,0000950170-24-093360,2024-08-08,kop-20240808.htm,kop-ex99_1.htm,,2734,23854,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KOS,1509991,0001509991-24-000069,2024-08-05,kos-20240805.htm,kos_ex99x1-q2x2024.htm,,3748,28737,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KOSS,56701,0000056701-24-000026,2024-08-29,koss-20240829x8k.htm,koss-20240829xex99_1.htm,,3507,5948,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KPTI,1503802,0001193125-24-194427,2024-08-06,d878101d8k.htm,d878101dex991.htm,,3616,28766,0,46,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KR,56873,0001104659-24-099127,2024-09-12,tm2423658d1_8k.htm,tm2423658d1_ex99-1.htm,,2759,31817,0,53,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KRG,1286043,0001286043-24-000083,2024-07-30,krg-20240730.htm,exhibit99_1xq22024.htm;exhibit99_2xq22024.htm,,3744,96467,0,64,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,KRMD,704440,0001161697-24-000335,2024-08-07,form_8-k.htm,ex_99-1.htm,,5858,18306,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KRO,1257640,0001257640-24-000031,2024-07-17;2024-08-07,kro-20240716x8k.htm,kro-20240716xex99d1.htm;kro-20240807xex99d1.htm,,23057,9167,0,30,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,KROS,1664710,0001664710-24-000067,2024-08-07,kros-20240807.htm,exhibit991q22024.htm,,3621,8511,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KRRO,1703647,0000950170-24-096172,2024-08-13,krro-20240813.htm,krro-ex99_1.htm,,3306,10472,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KRT,1758021,0001628280-24-036146,2024-08-08,krt-20240808.htm,krt-20240808xpressrelease.htm,,3332,31451,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KRUS,1772177,0000950170-24-082420,2024-07-09,krus-20240703.htm,krus-ex99_1.htm;krus-ex99_2.htm,,6242,23616,0,6,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,KRYS,1711279,0001711279-24-000038,2024-08-05,krys-20240805.htm,a2q24exhibit991prjune.htm,,3531,21966,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KSS,885639,0001193125-24-208232,2024-08-28,d10213d8k.htm,d10213dex991.htm;d10213dex992.htm,,5835,13444,0,30,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,KTB,1760965,0001760965-24-000042,2024-08-01,ktb-20240801.htm,a2024q2ktberexhibit991.htm,,2991,42172,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KTOS,1069258,0001069258-24-000049,2024-08-07,ktos-20240807.htm,ktos202406308kexhibit991.htm,,2765,42468,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KULR,1662684,0001104659-24-088412,2024-08-12,tm2421429d1_8k.htm,tm2421429d1_ex99-1.htm,,5565,10284,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KVHI,1007587,0001007587-24-000007,2024-08-01,kvhi-20240801.htm,q22024exhibit991.htm,,3489,18530,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KVUE,0001944048,0001944048-24-000136,2024-08-06,kvue-20240806.htm,q224earningspressrelease.htm,,3381,32617,0,25,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KW,1408100,0001408100-24-000106,2024-08-07,kw-20240807.htm,kw20240630ex991supplementa.htm,,3690,108720,0,60,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KWR,81362,0000081362-24-000117,2024-08-05,kwr-20240805.htm,kwr2024q22024ex-992final.htm;kwr2024q2ex-991.htm,,3174,53322,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,KYMR,1815442,0000950170-24-092272,2024-08-07,kymr-20240807.htm,kymr-ex99_1.htm,,3331,18157,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KYNB,921299,0000950170-24-091766,2024-08-06,fgen-20240806.htm,fgen-ex99_1.htm,,3544,16309,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,KZR,1645666,0000950170-24-096165,2024-08-13,kzr-20240813.htm,kzr-ex99_1.htm,,3426,12261,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,L,60086,0000060086-24-000147,2024-07-29,l-20240729.htm,exhibit991-q22024.htm;exhibit992-q22024.htm,,6109,39496,0,12,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LAKE,798081,0001654954-24-011499,2024-09-04,lake_8k.htm,lake_ex991.htm;lake_ex992.htm,,3826,37530,0,32,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LASR,1124796,0001124796-24-000096,2024-08-01,lasr-20240801.htm,exhibit991-q22024.htm,,3709,17157,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LAUR,912766,0001628280-24-033876,2024-08-01,laur-20240801.htm,laur06302024earningsreleas.htm;laureateq22024earningspr.htm,,4037,56268,0,9,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LAW,1625641,0001625641-24-000120,2024-08-08,law-20240808.htm,q22024earningsrelease.htm,,3435,21028,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LBRDA,1611983,0001611983-24-000030,2024-08-08,lbrda-20240808x8k.htm,lbrda-20240808xex99d1.htm,,3802,21172,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LBRDK,1611983,0001611983-24-000030,2024-08-08,lbrda-20240808x8k.htm,lbrda-20240808xex99d1.htm,,3802,21172,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LBTYA,1570585,0001570585-24-000240,2024-07-25;2024-07-25;2024-07-25,lbtya-20240725.htm,ex991q22024release-telenet.htm;ex991fixedincomeq22024rele.htm;ex991lgq22024pressrelease.htm,,4513,60428,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,LBTYK,1570585,0001570585-24-000240,2024-07-25;2024-07-25;2024-07-25,lbtya-20240725.htm,ex991q22024release-telenet.htm;ex991fixedincomeq22024rele.htm;ex991lgq22024pressrelease.htm,,4513,60428,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,LC,1409970,0001409970-24-000036,2024-07-30,lc-20240730.htm,q224exhibit991er.htm,,3389,30157,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LCID,1811210,0001104659-24-078210,2024-07-08;2024-08-05;2024-09-10,tm2418887d1_8k.htm,tm2418887d1_ex99-1.htm;q2fy24ex991earnings.htm;ex991-techandmanufacturing.htm,,3340,5646,0,2,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,LCII,763744,0000763744-24-000105,2024-08-06,lcii-20240806.htm,lcii-earningsrelease2q24qu.htm,,3521,23959,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LCUT,874396,0001628280-24-035885,2024-08-08,lcut-20240808.htm,ex99108082024.htm,,3589,28276,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LDOS,1336920,0001336920-24-000045,2024-07-30,ldos-20240730.htm,ldos062824q2pressreleaseex.htm,,3761,40252,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LE,799288,0000950170-24-103728,2024-09-05,le-20240905.htm,le-ex99_1.htm,,3611,29159,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LECO,59527,0000059527-24-000027,2024-07-31,leco-20240731x8k.htm,leco-20240731xex99d1.htm,,3904,29915,0,29,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LEG,58492,0001193125-24-191568,2024-08-01,d751038d8k.htm,d751038dex991.htm,,6011,26361,0,100,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LEGH,1436208,0001104659-24-088844,2024-08-13,tm2421569d1_8k.htm,tm2421569d1_ex99-1.htm,,3486,4197,0,1,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LEN,920760,0001628280-24-040938,2024-09-19,len-20240919.htm,ex991-2024831x8kq3.htm,,3658,28183,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LESL,1821806,0000950170-24-084271,2024-07-17;2024-08-07,lesl-20240717.htm,lesl-ex99_1.htm;lesl-ex99_1.htm,,4045,36058,0,4,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LEU,1065059,0001065059-24-000067,2024-08-06,leu-20240806.htm,ex991-10q2024_08x07.htm,,3118,30012,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LFCR,1005286,0001005286-24-000125,2024-08-26,lndc-20240826.htm,lfcrq4fy24earningsrelease.htm,,3537,29057,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LFST,1845257,0000950170-24-093114,2024-08-08,lfst-20240808.htm,lfst-ex99_1.htm;lfst-ex99_2.htm,,4058,46885,0,6,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LFUS,889331,0000889331-24-000159,2024-07-30,lfus-20240730.htm,q22024earningsreleaseex991.htm,,4742,20257,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LGIH,1580670,0001580670-24-000035,2024-07-30,lgih-20240730.htm,ex991earningsrelease63024.htm,,3802,18592,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LGND,886163,0000886163-24-000067,2024-08-06,lgnd-20240806.htm,q22024earningsrelease_ex991.htm,,3406,39200,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LH,920148,0000920148-24-000096,2024-08-01,lh-20240801.htm,form8-kerex991for2q24.htm,,2585,31145,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LHX,202058,0000202058-24-000139,2024-07-25,hrs-20240725.htm,exhibit991q2cy24earnings.htm,,3594,33443,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LIF,0001581760,0001581760-24-000082,2024-08-08,life360incq224mediarelea.htm,a360q224resultspresentat.htm,,46625,54461,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LII,1069202,0001628280-24-032683,2024-07-24,lii-20240724.htm,lii-2024630xexx991pressrel.htm,,3402,22494,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LILA,1712184,0001712184-24-000202,2024-08-06,lila-20240806.htm,ex991toform_llaq22024earni.htm,,4057,71676,0,51,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LILAK,1712184,0001712184-24-000202,2024-08-06,lila-20240806.htm,ex991toform_llaq22024earni.htm,,4057,71676,0,51,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LIN,1707925,0001654954-24-009830,2024-08-02,linde_8k.htm,linde_ex991.htm,,3059,31796,0,38,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LINC,1286613,0001140361-24-036333,2024-08-08,ef20033735_8k.htm,ef20033735_ex99-1.htm,,4025,24469,0,34,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LITE,1633978,0001628280-24-037191,2024-08-14;2024-08-21,lite-20240814.htm,lite_ex991xq4fy24.htm;lite_ex991xq4fy248-ka.htm,,3813,26411,0,11,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,LIVN,1639691,0001639691-24-000105,2024-07-31,livn-20240731.htm,a2q2024earningspressrelease.htm,,3652,41523,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LKQ,1065696,0001065696-24-000109,2024-07-25,lkq-20240725.htm,exhibit991.htm,,3977,48212,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LLY,59478,0000059478-24-000185,2024-08-08,lly-20240808.htm,q224lillysalesandearningsp.htm,,4627,29420,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LMB,1606163,0001628280-24-035215,2024-08-06,lmb-20240806.htm,a2024630ex991pr.htm;lmbinvestorpresentation_.htm,,5386,47104,0,8,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LMNR,1342423,0001342423-24-000025,2024-09-09,lmnr-20240909.htm,lmnr73124erexhibit991.htm,,2956,26861,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LMT,936468,0000936468-24-000093,2024-07-23,lmt-20240723.htm,ex991q22024.htm,,3111,35888,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LNT,352541,0000352541-24-000087,2024-08-02,lnt-20240801.htm,lnt080120248-kex991.htm,,4189,33195,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LNTH,1521036,0001628280-24-033629,2024-07-31,lnth-20240731.htm,exhibit991q22024earningspr.htm,,3888,21731,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LNZA,1843724,0001628280-24-035824,2024-08-08,amci-20240808.htm,a2q24earningspressrelease.htm,,6894,30120,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LOCO,1606366,0001606366-24-000037,2024-08-01,loco-20240801x8k.htm,loco-20240801xex99d1.htm,,3756,43549,0,34,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LOGI,1032975,0001032975-24-000042,2024-07-23,logi-20240722.htm,exhibit991q1fy25.htm,,3519,23101,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LOPE,1434588,0001558370-24-011086,2024-08-06,lope-20240806x8k.htm,lope-20240806xex99d1.htm,,2999,32933,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LOVE,1701758,0001628280-24-040188,2024-09-12,love-20240912.htm,q2fy25pressrelease.htm,,3500,25864,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LOW,60667,0000060667-24-000137,2024-08-20,low-20240820.htm,exhibit991-08022024.htm;exhibit992-08022024.htm,,3631,23664,0,12,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LPG,1596993,0001596993-24-000037,2024-07-24;2024-08-01,lpg-20240724x8k.htm,lpg-20240724xex99d1.htm;lpg-20240801xex99d1.htm,,4823,8466,0,5,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,LPLA,1397911,0001397911-24-000103,2024-07-25,lpla-20240725.htm,a2024q2earningsrelease.htm,,3367,50834,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LPSN,1102993,0001102993-24-000102,2024-07-31,lpsn-20240731.htm,q22024livepersonex991press.htm,,4129,29564,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LQDA,1819576,0001104659-24-086529,2024-08-07,tm2420885d1_8k.htm,tm2420885d1_ex99-1.htm,,3397,16560,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LQDT,1235468,0000950170-24-093292,2024-08-08,lqdt-20240808.htm,lqdt-ex99_1.htm,,3582,33555,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LRHC,0001879403,0001213900-24-063040,2024-07-19;2024-08-16,ea0209735-8k_larosa.htm,ea020973501ex99-1_larosa.htm;ea021150601ex99-1_larosa.htm,,3702,6010,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included
2024Q3,LRMR,1374690,0000950170-24-092265,2024-08-07,lrmr-20240807.htm,lrmr-ex99_1.htm;lrmr-ex99_2.htm,,4020,50087,0,3,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LSTR,853816,0001193125-24-188922,2024-07-30,d104166d8k.htm,d104166dex991.htm;d104166dex992.htm,,4044,32733,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LTBR,1084554,0001477932-24-004464,2024-07-31,ltbr_8k.htm,ltbr_ex991.htm,,3180,13266,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LTC,887905,0001558370-24-010287,2024-07-29,ltc-20240729x8k.htm,ltc-20240729xex99d1.htm;ltc-20240729xex99d2.htm,,3616,104070,0,72,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LTH,1869198,0001869198-24-000029,2024-08-01,lth-20240731.htm,lth-20240630xex991.htm;lth-20240801xweaverascfore.htm,,6004,35966,0,13,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LTRX,1114925,0001683168-24-006209,2024-09-05,lantronix_8k.htm,lantronix_ex9901.htm;lantronix_ex9902.htm,,4421,30525,0,20,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LULU,1397187,0001397187-24-000033,2024-08-29,lulu-20240829.htm,lulu-20240728xex991.htm,,3009,18589,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LUNG,1127537,0001127537-24-000073,2024-07-31,lung-20240731.htm,lung2q24earningsrelease073.htm,,3427,13701,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LUV,92380,0000092380-24-000108,2024-07-25,er-6302024xerdoc.htm,initiativespressrelease_.htm,,57380,14543,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LVO,1491419,0001213900-24-063102,2024-07-19;2024-08-13,ea0209740-8k_liveone.htm,ea020974001ex99-1_liveon.htm;ea021122701ex99-1_liveone.htm;ea021122701ex99-2_liveone.htm,,6041,9524,0,1,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError;exhibit_3:error_HTTPError,True,included
2024Q3,LVS,1300514,0001300514-24-000116,2024-07-24,lvs-20240724.htm,lvs_ex991x06302024.htm,,3935,33152,0,27,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LXEO,0001907108,0000950170-24-095054,2024-08-12,lxeo-20240812.htm,lxeo-ex99_1.htm,,3418,9525,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LXFR,1096056,0001096056-24-000044,2024-07-30,lxfr-20240730.htm,q224pressrelease-final.htm,,3524,26920,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LXP,910108,0001444838-24-000094,2024-07-31,lxp-20240731.htm,exhibit991-pressreleasedat.htm;exhibit992-quarterlysupp.htm,,5037,102537,0,16,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LXU,60714,0000950170-24-088612,2024-07-31,lxu-20240731.htm,lxu-ex99_1.htm,,3908,19129,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LYB,1489393,0001489393-24-000035,2024-08-02,lyb-20240802.htm,a2024q2ex991_pressrelease.htm;a2024q2ex992_businessresul.htm,,3940,32274,0,14,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LYFT,1759509,0001759509-24-000096,2024-08-07,lyft-20240807.htm,lyft-20240630xpressrelease.htm,,4043,26751,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LYRA,1327273,0000950170-24-097007,2024-08-14,lyra-20240814.htm,lyra-ex99_1.htm;lyra-ex99_2.htm,,4402,39841,0,2,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,LYV,1335258,0001335258-24-000123,2024-07-30,lyv-20240730.htm,lyv-2024q2xex991.htm,,3497,32017,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LZ,1286139,0001193125-24-176824,2024-07-10;2024-08-07,d843790d8k.htm,d843790dex991.htm,,13182,15393,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,LZB,57131,0000057131-24-000080,2024-08-20,lzb-20240820.htm,fy25q1pressrelease.htm,,3445,25646,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MA,1141391,0001141391-24-000159,2024-07-31,ma-20240731.htm,ma06302024-exx991xearnings.htm,,3591,37994,0,30,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MAA,912595,0000950170-24-088601,2024-07-31,maa-20240731.htm,maa-ex99_1.htm;maa-ex99_2.htm,,5326,78119,0,77,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MAC,912242,0000912242-24-000120,2024-07-31,mac-20240731.htm,a2024q2-exhibit9911.htm,,3900,77235,0,64,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MAGN,41719,0000041719-24-000030,2024-08-08,glt-20240808.htm,q22024earningsreleaseex-991.htm,,3394,28242,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MAMA,1520358,0001493152-24-035642,2024-09-10,form8-k.htm,ex99-1.htm,,2935,20775,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MANH,1056696,0000950170-24-085622,2024-07-23,manh-20240723.htm,manh-ex99_1.htm,,5727,23010,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MAR,1048286,0001628280-24-033622,2024-07-31,mar-20240731.htm,mar-2024q2xearningsrelease.htm,,3158,53968,0,26,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MARA,1507605,0001493152-24-029930,2024-08-01,form8-k.htm,ex99-1.htm,,3287,19926,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MAS,62996,0000062996-24-000026,2024-07-25,mas-20240725.htm,a630248-kex99.htm,,3432,18000,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MASI,937556,0000937556-24-000056,2024-07-09;2024-08-06;2024-09-25,masi-20240709.htm,masi-20240709xex991.htm;masi-q22024preearningspr.htm;masi-20240806xex991.htm,,4309,25550,0,7,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:error_HTTPError,True,included
2024Q3,MASS,1555279,0001104659-24-086090,2024-08-06,tm2420867d1_8k.htm,tm2420867d1_ex99-1.htm,,3423,13460,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MAT,63276,0001628280-24-032594,2024-07-23,mat-20240723.htm,matq22024earningsrelease.htm,,3826,44136,0,44,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MATV,1000623,0001000623-24-000034,2024-08-07,matv-20240807.htm,ex991earningsrelease2024q2.htm,,3200,36180,0,15,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MATW,63296,0000063296-24-000062,2024-08-02,matw-20240801.htm,ex991_3q2024earningspr.htm;ex99232024earningstelec.htm,,4199,57366,0,15,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MATX,3453,0001558370-24-010599,2024-08-01,matx-20240801x8k.htm,matx-20240801xex99d1.htm;matx-20240801xex99d2.htm,,3511,45895,0,40,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MAX,1818383,0001818383-24-000059,2024-07-31,max-20240731.htm,maxq22024-earningsreleasex.htm;maxq22024-shareholderlette.htm,,3824,47809,0,33,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MBC,0001941365,0001941365-24-000094,2024-08-06,mbc-20240806.htm,ex99-1xq22024pressrelease.htm,,3551,29174,0,5,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MBLY,0001910139,0001104659-24-084598,2024-08-01,tm2420463d1_8k.htm,tm2420463d1_ex99-1.htm,,3415,28215,0,28,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MBUU,1590976,0001590976-24-000070,2024-08-29,mbuu-20240829.htm,exhibit991-4q2024earningre.htm,,2961,44020,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MCD,63908,0000063908-24-000119,2024-07-29,mcd-20240729.htm,exhibit991-6302024.htm;exhibit992-6302024.htm,,3434,85689,0,23,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included
2024Q3,MCFT,1638290,0000950170-24-101580,2024-08-29,mcft-20240829.htm,mcft-ex99_1.htm,,3417,27412,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included
2024Q3,MCHP,827054,0000827054-24-000138,2024-08-01,mchp-20240801.htm,exhibit991q1fy25.htm,,3666,34939,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included
