quarter,ticker,event_date,event_accession,extraction_source,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,primary_text_len,exhibit_text_len,semantic_text_len,semantic_parse_status,table_count,json_path
2024Q3,FAST,2024-07-12,0000815556-24-000028,sec_parser_table_xbrl,6,4,6,6,2876,32720,32254,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FAST/FAST_2024-07-12_000081555624000028.json
2024Q3,FBP,2024-07-23,0001140361-24-033802,sec_parser_table_xbrl,6,6,6,6,4632,116537,116783,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FBP/FBP_2024-07-23_000114036124033802.json
2024Q3,FCFS,2024-07-25,0000840489-24-000105,sec_parser_table_xbrl,6,6,6,6,3784,67168,66054,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FCFS/FCFS_2024-07-25_000084048924000105.json
2024Q3,FDP,2024-08-01,0001047340-24-000200,sec_parser_table_xbrl,6,3,6,6,3445,33705,33154,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FDP/FDP_2024-08-01_000104734024000200.json
2024Q3,FDS,2024-09-19,0001013237-24-000119,sec_parser_table_xbrl,6,6,6,6,138759,33012,32266,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FDS/FDS_2024-09-19_000101323724000119.json
2024Q3,FE,2024-07-30,0001031296-24-000041,sec_parser_table_xbrl,6,6,6,6,14391,84266,85390,sec_parser,2,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FE/FE_2024-07-30_000103129624000041.json
2024Q3,FELE,2024-07-23,0000038725-24-000138,sec_parser_table_xbrl,6,3,6,6,3160,12458,12154,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FELE/FELE_2024-07-23_000003872524000138.json
2024Q3,FET,2024-07-17,0001401257-24-000115,sec_parser_table_xbrl,3,4,5,3,4755,4898,4942,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FET/FET_2024-07-17_000140125724000115.json
2024Q3,FFIV,2024-07-29,0001048695-24-000104,sec_parser_table_xbrl,6,6,6,6,3132,24394,24119,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FFIV/FFIV_2024-07-29_000104869524000104.json
2024Q3,FG,2024-08-05,0001934850-24-000040,sec_parser_table_xbrl,6,6,6,6,4821,94094,96049,sec_parser,0,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FG/FG_2024-08-05_000193485024000040.json
2024Q3,FHB,2024-07-26,0001558370-24-010221,sec_parser_table_xbrl,6,1,6,6,3784,53179,45954,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FHB/FHB_2024-07-26_000155837024010221.json
2024Q3,FICO,2024-07-31,0000814547-24-000026,sec_parser_table_xbrl,6,5,6,5,2967,16689,16470,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FICO/FICO_2024-07-31_000081454724000026.json
2024Q3,FIGS,2024-08-08,0001628280-24-036148,sec_parser_table_xbrl,6,6,6,6,9449,25869,25565,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FIGS/FIGS_2024-08-08_000162828024036148.json
2024Q3,FIS,2024-08-06,0001136893-24-000111,sec_parser_table_xbrl,6,6,6,6,5127,52902,51908,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FIS/FIS_2024-08-06_000113689324000111.json
2024Q3,FISV,2024-07-24,0000798354-24-000154,sec_parser_table_xbrl,6,6,6,6,3605,34880,34248,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FISV/FISV_2024-07-24_000079835424000154.json
2024Q3,FIVE,2024-08-28,0001177609-24-000020,sec_parser_table_xbrl,6,6,6,6,3188,20434,20238,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FIVE/FIVE_2024-08-28_000117760924000020.json
2024Q3,FIVN,2024-08-08,0001288847-24-000116,sec_parser_table_xbrl,6,6,6,6,3377,28627,28186,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FIVN/FIVN_2024-08-08_000128884724000116.json
2024Q3,FIX,2024-07-25,0001558370-24-010175,sec_parser_table_xbrl,6,1,6,3,4592,17802,17082,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FIX/FIX_2024-07-25_000155837024010175.json
2024Q3,FLNC,2024-08-07,0001868941-24-000057,sec_parser_table_xbrl,6,6,6,6,3886,41053,40491,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FLNC/FLNC_2024-08-07_000186894124000057.json
2024Q3,FLR,2024-08-02,0001628280-24-034274,sec_parser_table_xbrl,6,6,6,6,4107,17523,17248,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FLR/FLR_2024-08-02_000162828024034274.json
2024Q3,FLXS,2024-08-19,0000950170-24-098621,sec_parser_table_xbrl,6,1,6,6,3682,19335,19296,sec_parser,8,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FLXS/FLXS_2024-08-19_000095017024098621.json
2024Q3,FN,2024-08-19,0001408710-24-000030,sec_parser_table_xbrl,6,6,6,2,11606,20329,19917,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FN/FN_2024-08-19_000140871024000030.json
2024Q3,FNKO,2024-08-08,0001704711-24-000130,sec_parser_table_xbrl,6,6,6,6,3532,24356,24019,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FNKO/FNKO_2024-08-08_000170471124000130.json
2024Q3,FOR,2024-07-18,0001406587-24-000082,sec_parser_table_xbrl,6,6,6,6,3483,14520,14428,sec_parser,3,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FOR/FOR_2024-07-18_000140658724000082.json
2024Q3,FORM,2024-07-31,0001039399-24-000025,sec_parser_table_xbrl,6,6,6,6,3637,21860,21513,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FORM/FORM_2024-07-31_000103939924000025.json
2024Q3,FORR,2024-07-30,0001193125-24-188867,sec_parser_table_xbrl,6,4,6,6,5300,11112,11111,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FORR/FORR_2024-07-30_000119312524188867.json
2024Q3,FOXF,2024-08-01,0001424929-24-000105,sec_parser_table_xbrl,6,6,6,6,79833,40079,39709,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FOXF/FOXF_2024-08-01_000142492924000105.json
2024Q3,FRSH,2024-07-30,0001544522-24-000046,sec_parser_table_xbrl,6,5,6,6,3382,29243,28696,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FRSH/FRSH_2024-07-30_000154452224000046.json
2024Q3,FRT,2024-08-01,0000034903-24-000055,sec_parser_table_xbrl,6,6,6,6,4470,80679,78360,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FRT/FRT_2024-08-01_000003490324000055.json
2024Q3,FSLR,2024-07-30,0001274494-24-000032,sec_parser_table_xbrl,6,6,6,4,3352,17185,16971,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FSLR/FSLR_2024-07-30_000127449424000032.json
2024Q3,FSTR,2024-08-06,0000352825-24-000174,sec_parser_table_xbrl,6,6,6,6,4335,40327,39823,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FSTR/FSTR_2024-08-06_000035282524000174.json
2024Q3,FTAI,2024-07-24,0001140361-24-033916,sec_parser_table_xbrl,2,1,6,6,4623,13536,13645,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FTAI/FTAI_2024-07-24_000114036124033916.json
2024Q3,FTDR,2024-08-01,0000950170-24-088949,sec_parser_table_xbrl,6,6,6,6,3428,27219,27130,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FTDR/FTDR_2024-08-01_000095017024088949.json
2024Q3,FTNT,2024-08-06,0001262039-24-000032,sec_parser_table_xbrl,6,6,6,6,3227,31384,31057,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FTNT/FTNT_2024-08-06_000126203924000032.json
2024Q3,FTRE,2024-08-12,0001965040-24-000050,sec_parser_table_xbrl,6,6,6,6,3463,24105,23830,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FTRE/FTRE_2024-08-12_000196504024000050.json
2024Q3,FTV,2024-07-24,0001659166-24-000146,sec_parser_table_xbrl,6,6,6,6,3729,31625,31215,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FTV/FTV_2024-07-24_000165916624000146.json
2024Q3,FUBO,2024-08-06,0001493152-24-030365,sec_parser_table_xbrl,6,6,6,6,3596,62865,63898,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FUBO/FUBO_2024-08-06_000149315224030365.json
2024Q3,FWONA,2024-08-09,0001560385-24-000019,sec_parser_table_xbrl,6,3,6,6,4446,42860,40715,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FWONA/FWONA_2024-08-09_000156038524000019.json
2024Q3,FWONK,2024-08-09,0001560385-24-000019,sec_parser_table_xbrl,6,3,6,6,4446,42860,40715,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FWONK/FWONK_2024-08-09_000156038524000019.json
2024Q3,FWRD,2024-08-07,0001628280-24-035637,sec_parser_table_xbrl,6,5,6,6,3857,46335,46289,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FWRD/FWRD_2024-08-07_000162828024035637.json
2024Q3,FWRG,2024-08-06,0001789940-24-000115,sec_parser_table_xbrl,6,6,6,6,3893,24438,24252,sec_parser,3,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/FWRG/FWRG_2024-08-06_000178994024000115.json
2024Q3,GATX,2024-07-23,0000040211-24-000063,sec_parser_table_xbrl,6,5,6,6,3635,31500,30798,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GATX/GATX_2024-07-23_000004021124000063.json
2024Q3,GBTG,2024-08-06,0001820872-24-000039,sec_parser_table_xbrl,6,6,6,6,3589,34777,34356,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GBTG/GBTG_2024-08-06_000182087224000039.json
2024Q3,GBX,2024-07-08,0001193125-24-175952,sec_parser_table_xbrl,6,3,6,6,3522,23810,23766,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GBX/GBX_2024-07-08_000119312524175952.json
2024Q3,GCO,2024-09-06,0000950170-24-104228,sec_parser_table_xbrl,6,6,6,6,3958,43102,43010,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GCO/GCO_2024-09-06_000095017024104228.json
2024Q3,GCT,2024-08-06,0001857816-24-000179,sec_parser_table_xbrl,6,4,6,6,3660,22556,22250,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GCT/GCT_2024-08-06_000185781624000179.json
2024Q3,GD,2024-07-24,0000040533-24-000033,sec_parser_table_xbrl,6,4,6,1,2903,20031,19559,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GD/GD_2024-07-24_000004053324000033.json
2024Q3,GDDY,2024-08-01,0001609711-24-000132,sec_parser_table_xbrl,6,6,6,6,3498,29524,29015,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GDDY/GDDY_2024-08-01_000160971124000132.json
2024Q3,GDEN,2024-08-08,0001071255-24-000090,sec_parser_table_xbrl,6,1,6,3,3557,13607,13481,sec_parser,3,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GDEN/GDEN_2024-08-08_000107125524000090.json
2024Q3,GDOT,2024-08-08,0001386278-24-000041,sec_parser_table_xbrl,6,6,6,6,3304,40993,40331,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GDOT/GDOT_2024-08-08_000138627824000041.json
2024Q3,GDRX,2024-08-08,0001809519-24-000162,sec_parser_table_xbrl,6,6,6,6,3651,36959,35825,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GDRX/GDRX_2024-08-08_000180951924000162.json
2024Q3,GEF,2024-09-03,0000043920-24-000045,sec_parser_table_xbrl,6,6,6,6,5110,84810,83804,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GEF/GEF_2024-09-03_000004392024000045.json
2024Q3,GEHC,2024-07-31,0001932393-24-000043,sec_parser_table_xbrl,6,6,6,6,3484,32095,31324,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GEHC/GEHC_2024-07-31_000193239324000043.json
2024Q3,GEN,2024-08-01,0000849399-24-000040,sec_parser_table_xbrl,6,6,6,6,3748,29044,28779,sec_parser,7,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GEN/GEN_2024-08-01_000084939924000040.json
2024Q3,GEO,2024-08-12,0001193125-24-198888,sec_parser_table_xbrl,6,6,6,6,9971,79813,79802,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GEO/GEO_2024-08-12_000119312524198888.json
2024Q3,GETY,2024-08-09,0001628280-24-036345,sec_parser_table_xbrl,6,6,6,6,3529,30115,29663,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GETY/GETY_2024-08-09_000162828024036345.json
2024Q3,GEV,2024-07-24,0001996810-24-000065,sec_parser_table_xbrl,6,6,6,6,3431,34705,33987,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GEV/GEV_2024-07-24_000199681024000065.json
2024Q3,GFF,2024-08-07,0000050725-24-000091,sec_parser_table_xbrl,6,5,6,6,3330,28219,27794,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GFF/GFF_2024-08-07_000005072524000091.json
2024Q3,GH,2024-08-07,0001576280-24-000189,sec_parser_table_xbrl,6,5,6,6,3429,20966,20652,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GH/GH_2024-08-07_000157628024000189.json
2024Q3,GHC,2024-07-31,0000104889-24-000042,sec_parser_table_xbrl,6,0,6,6,2926,24985,24303,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GHC/GHC_2024-07-31_000010488924000042.json
2024Q3,GHM,2024-08-07,0001193125-24-195406,sec_parser_table_xbrl,6,6,6,6,3748,31176,31129,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GHM/GHM_2024-08-07_000119312524195406.json
2024Q3,GIC,2024-07-30,0000945114-24-000045,sec_parser_table_xbrl,6,2,6,6,3854,11430,11264,sec_parser,4,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GIC/GIC_2024-07-30_000094511424000045.json
2024Q3,GIII,2024-09-05,0001558370-24-012596,sec_parser_table_xbrl,6,6,6,6,4064,25555,24477,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GIII/GIII_2024-09-05_000155837024012596.json
2024Q3,GILD,2024-08-08,0000882095-24-000020,sec_parser_table_xbrl,6,6,6,6,4523,40924,40052,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GILD/GILD_2024-08-08_000088209524000020.json
2024Q3,GIS,2024-09-18,0001193125-24-221059,sec_parser_table_xbrl,6,6,6,6,4166,42099,42064,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GIS/GIS_2024-09-18_000119312524221059.json
2024Q3,GL,2024-07-24,0000320335-24-000044,sec_parser_table_xbrl,6,2,6,6,3656,23483,23026,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GL/GL_2024-07-24_000032033524000044.json
2024Q3,GLPI,2024-07-26,0001628280-24-033129,sec_parser_table_xbrl,6,6,6,6,3483,45240,44367,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GLPI/GLPI_2024-07-26_000162828024033129.json
2024Q3,GLW,2024-07-08,0001206774-24-000650,sec_parser_table_xbrl,5,6,6,1,4317,12275,12417,sec_parser,4,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GLW/GLW_2024-07-08_000120677424000650.json
2024Q3,GNE,2024-08-06,0001213900-24-065370,sec_parser_table_xbrl,6,4,6,6,3928,26372,26059,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GNE/GNE_2024-08-06_000121390024065370.json
2024Q3,GNTX,2024-07-26,0000355811-24-000035,sec_parser_table_xbrl,6,6,6,6,3186,18008,17854,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GNTX/GNTX_2024-07-26_000035581124000035.json
2024Q3,GNW,2024-07-31,0001193125-24-189943,sec_parser_table_xbrl,6,6,6,6,4102,106038,105819,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GNW/GNW_2024-07-31_000119312524189943.json
2024Q3,GO,2024-08-06,0001771515-24-000128,sec_parser_table_xbrl,6,4,6,6,3564,26598,26294,sec_parser,6,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GO/GO_2024-08-06_000177151524000128.json
2024Q3,GOLD,2024-09-03,0000950170-24-102493,sec_parser_table_xbrl,6,1,6,6,3343,66205,66079,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GOLD/GOLD_2024-09-03_000095017024102493.json
2024Q3,GOLF,2024-08-06,0001672013-24-000043,sec_parser_table_xbrl,6,6,6,6,3547,33802,33400,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GOLF/GOLF_2024-08-06_000167201324000043.json
2024Q3,GPC,2024-07-23,0000040987-24-000175,sec_parser_table_xbrl,6,6,6,6,3594,24249,23865,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GPC/GPC_2024-07-23_000004098724000175.json
2024Q3,GPI,2024-07-24,0001031203-24-000055,sec_parser_table_xbrl,6,4,6,6,3571,68609,64760,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GPI/GPI_2024-07-24_000103120324000055.json
2024Q3,GPN,2024-08-07,0001123360-24-000024,sec_parser_table_xbrl,6,6,6,6,3742,43068,42264,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GPN/GPN_2024-08-07_000112336024000024.json
2024Q3,GPOR,2024-08-06,0001213900-24-065656,sec_parser_table_xbrl,6,6,6,6,3841,45738,46678,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GPOR/GPOR_2024-08-06_000121390024065656.json
2024Q3,GRBK,2024-07-31,0001373670-24-000060,sec_parser_table_xbrl,6,0,6,4,4135,20420,20006,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GRBK/GRBK_2024-07-31_000137367024000060.json
2024Q3,GRC,2024-07-26,0001193125-24-186248,sec_parser_table_xbrl,6,6,6,6,2874,23758,23744,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GRC/GRC_2024-07-26_000119312524186248.json
2024Q3,GRMN,2024-07-31,0000950170-24-088226,sec_parser_table_xbrl,6,6,6,6,3593,23138,23101,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GRMN/GRMN_2024-07-31_000095017024088226.json
2024Q3,GRPN,2024-07-30,0001490281-24-000123,sec_parser_table_xbrl,6,2,6,6,3167,36288,35540,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GRPN/GRPN_2024-07-30_000149028124000123.json
2024Q3,GT,2024-07-31,0001193125-24-190019,sec_parser_table_xbrl,6,0,6,6,2793,25227,25153,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GT/GT_2024-07-31_000119312524190019.json
2024Q3,GTLB,2024-09-03,0001628280-24-039118,sec_parser_table_xbrl,6,6,6,6,5734,24971,24458,sec_parser,9,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GTLB/GTLB_2024-09-03_000162828024039118.json
2024Q3,GTLS,2024-08-02,0000892553-24-000132,sec_parser_table_xbrl,6,6,6,6,43471,55742,54770,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GTLS/GTLS_2024-08-02_000089255324000132.json
2024Q3,GTM,2024-08-05,0001794515-24-000132,sec_parser_table_xbrl,6,6,6,6,9133,43724,43287,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GTM/GTM_2024-08-05_000179451524000132.json
2024Q3,GTX,2024-07-25,0001735707-24-000040,sec_parser_table_xbrl,6,6,6,6,3431,28683,28006,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GTX/GTX_2024-07-25_000173570724000040.json
2024Q3,GWW,2024-08-01,0000277135-24-000131,sec_parser_table_xbrl,6,6,6,6,2922,24730,24324,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/GWW/GWW_2024-08-01_000027713524000131.json
2024Q3,HAE,2024-08-08,0000313143-24-000053,sec_parser_table_xbrl,6,2,6,6,3404,22793,22258,sec_parser,11,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HAE/HAE_2024-08-08_000031314324000053.json
2024Q3,HAIN,2024-08-27,0000950170-24-100792,sec_parser_table_xbrl,6,6,6,6,3342,40506,40369,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HAIN/HAIN_2024-08-27_000095017024100792.json
2024Q3,HAL,2024-07-19,0000045012-24-000040,sec_parser_table_xbrl,6,1,6,6,5360,26507,26111,sec_parser,10,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HAL/HAL_2024-07-19_000004501224000040.json
2024Q3,HALO,2024-08-06,0001159036-24-000043,sec_parser_table_xbrl,6,6,6,6,3418,21952,21760,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HALO/HALO_2024-08-06_000115903624000043.json
2024Q3,HAS,2024-07-25,0000046080-24-000132,sec_parser_table_xbrl,6,6,6,6,3064,33639,32808,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HAS/HAS_2024-07-25_000004608024000132.json
2024Q3,HBAN,2024-07-19,0000049196-24-000070,sec_parser_table_xbrl,6,4,6,6,10281,88106,85365,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HBAN/HBAN_2024-07-19_000004919624000070.json
2024Q3,HBANL,2024-07-19,0000049196-24-000070,sec_parser_table_xbrl,6,4,6,6,10281,88106,85365,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HBANL/HBANL_2024-07-19_000004919624000070.json
2024Q3,HBANP,2024-07-19,0000049196-24-000070,sec_parser_table_xbrl,6,4,6,6,10281,88106,85365,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HBANP/HBANP_2024-07-19_000004919624000070.json
2024Q3,HBB,2024-07-31,0001709164-24-000035,sec_parser_table_xbrl,6,6,6,6,4126,21868,21672,sec_parser,5,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HBB/HBB_2024-07-31_000170916424000035.json
2024Q3,HCC,2024-08-01,0001691303-24-000021,sec_parser_table_xbrl,6,6,6,6,3484,32965,32638,sec_parser,12,Growth/earnings_8k_sec_parser/local_extractions_2024Q3_secparser/HCC/HCC_2024-08-01_000169130324000021.json
